ID,Temperature1,Temperature2,Speed,Time,Num,Y1,Y2,Y3,T1,T2,A1,A2,B1,B2,C1,C2,D1,D2,E1,E2,F1,F2,G1,G2,H1,H2,I1,I2,J1,J2,K1,K2,L1,L2,M1,M2
7737,79,162,1,380,-1,-1,-1,11,1,PlaceHolder,344.8,TGA,28.7,Na-HDS,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7738,184,53,0,411,-1,-1,-1,11,1,PlaceHolder,54,HLAM,140,tetralin,21.1,THPC,472.9,SDS,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7739,177,170,0,261,-1,-1,-1,11,1,PlaceHolder,117.8,CTAC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7740,173,49,0,428,-1,-1,-1,11,1,PlaceHolder,452.5,mesitylene,204.6,DMSO,240.6,HAc,475.4,TDO,443.7,TOA,13,ELA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7741,196,138,0,141,-1,-1,-1,11,1,PlaceHolder,211.5,HS,286.9,HDE,314.6,FA,296.4,DIP,92.4,NMP,432.3,BMIM-Tf2N,375.5,HLAM,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7742,195,39,0,481,-1,-1,-1,11,1,PlaceHolder,1.5,THF,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7743,62,185,1,135,-1,-1,-1,11,1,PlaceHolder,396.8,mesitylene,135.9,DMSO,35,SDS,492.2,OLA-HBr,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7744,192,161,0,405,-1,-1,-1,11,1,PlaceHolder,356.1,H2O,488.8,HMDS,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7745,57,187,10,50,-1,-1,-1,11,1,PlaceHolder,474.7,DOA,130.3,diglyme,75.6,HT,426.2,ODOH,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7746,117,138,9,246,-1,-1,-1,11,1,PlaceHolder,52.3,TBP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7747,59,185,13,440,-1,-1,-1,11,1,PlaceHolder,231.6,UDE,173.3,DMSO,422.9,TDOH,190.5,HDD,319.3,MLA,490.5,DEG,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7748,5,138,17,462,-1,-1,-1,11,1,PlaceHolder,218.9,LCEE,493.3,TA,268.1,CYPHOS104,357.4,HDAC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7749,126,158,17,452,-1,-1,-1,11,1,PlaceHolder,21.1,TDOH,2.1,TDOL,79.7,DMF,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7750,62,71,1,399,-1,-1,-1,11,1,PlaceHolder,174.1,DEA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7751,155,173,17,457,-1,-1,-1,11,1,PlaceHolder,387,OA,116.1,THPC,102.9,tetralin,258.4,TMNO,433.8,HDA-HCl,346.6,TA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7752,101,154,19,189,-1,-1,-1,11,1,PlaceHolder,145.3,ethanol,5.9,NEt3,405.1,N-DPT,461.6,Na-HDS,207.5,TPPe,239.7,OLA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7753,36,119,19,358,-1,-1,-1,11,1,PlaceHolder,94.7,PD,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7754,156,76,0,91,-1,-1,-1,11,1,PlaceHolder,375.4,DBE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7755,150,17,0,149,-1,-1,-1,11,1,PlaceHolder,65.1,MXY,416.8,luminol,195.9,NH2OH,203.9,OT,214.8,TBT,277,DOPA,368.5,OCT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7756,38,196,18,157,-1,-1,-1,11,1,PlaceHolder,446.1,CHCl3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7757,165,136,0,496,-1,-1,-1,11,1,PlaceHolder,299.2,ACN,266.9,CYPHOS104,140.7,HMT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7758,97,121,16,78,-1,-1,-1,11,1,PlaceHolder,364.3,PA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7759,97,50,0,457,-1,-1,-1,11,1,PlaceHolder,108,decyne,105.3,OLA,307,ELA,369.1,TELA,147.2,NH2OH,350.1,HAc,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7760,170,17,0,344,-1,-1,-1,11,1,PlaceHolder,209.1,TBPT,53,ODOH,454.9,TOPO,274.8,NLA,430.3,DDL,458.4,DMSO,100.5,CITA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7761,53,152,20,410,-1,-1,-1,11,1,PlaceHolder,489.8,DCB,150.7,LA,423.1,(TMS)3Si,467.8,CYPHOS104,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7762,51,29,0,2,-1,-1,-1,11,1,PlaceHolder,283,HDD,77.9,TDOH,389.3,CH2Cl2,210.2,TOPO,470.7,OPA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7763,37,154,4,14,-1,-1,-1,11,1,PlaceHolder,7.5,DE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7764,105,86,0,67,-1,-1,-1,11,1,PlaceHolder,48.5,TDOH,469.8,HDE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7765,64,60,0,355,-1,-1,-1,11,1,PlaceHolder,54.4,TCB,399.3,CTAC,179.9,ODOH,144.6,TPP,223.4,DHPA,362.7,TOP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7766,57,54,0,493,-1,-1,-1,11,1,PlaceHolder,353.2,squalane,499.6,LC,41.7,Na-CIT,198.8,OCTA,215.9,MHA,363.8,N-DPT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7767,170,159,0,490,-1,-1,-1,11,1,PlaceHolder,143.7,OCT,56.3,CTAB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7768,86,50,0,190,-1,-1,-1,11,1,PlaceHolder,68.8,decyne,227,DIEA,230.5,NVP,213.5,H2O,306.4,EAC,361.1,TDO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7769,148,198,13,489,-1,-1,-1,11,1,PlaceHolder,333.3,HT,29.7,HDT,349.5,DEA,450.5,TDO,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7770,32,29,0,498,-1,-1,-1,11,1,PlaceHolder,14.1,GLU,388.3,Na-HDS,278.3,OCT,289.5,HT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7771,127,81,0,17,-1,-1,-1,11,1,PlaceHolder,45.8,diglyme,245,ODE,3.8,ODOH,440,LC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7772,67,15,0,417,-1,-1,-1,11,1,PlaceHolder,35.5,BLAM,173.2,OLA-HBr,27.5,DOA,399.4,t-DT,56.4,HDE,1.1,TTA,61,BEA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7773,11,125,1,343,-1,-1,-1,11,1,PlaceHolder,69.4,HT,86.7,DEA,180.1,TTA,148.9,SA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7774,131,144,15,7,-1,-1,-1,11,1,PlaceHolder,50.2,GLU,43.2,BA,81.4,HMT,2.5,ESE,53.2,ODPOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7775,122,76,0,269,-1,-1,-1,11,1,PlaceHolder,301.9,decyne,476.2,diglyme,78.4,TELA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7776,75,181,5,58,-1,-1,-1,11,1,PlaceHolder,57,TPP,495,TCB,384.8,HDA-HCl,453.1,ODT,399.4,ODPIA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7777,170,151,0,478,-1,-1,-1,11,1,PlaceHolder,218.1,AMNP,324.1,DOPA,247.3,CYH,290.4,THF,172.4,DPE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7778,29,49,3,370,-1,-1,-1,11,1,PlaceHolder,453.5,TDOH,68.8,t-DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7779,173,190,12,253,-1,-1,-1,11,1,PlaceHolder,265.6,DMSO,462.8,NH3-H2O,453.7,OLOH,367.4,diglyme,489.8,t-DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7780,129,14,0,261,-1,-1,-1,11,1,PlaceHolder,343,ELA,248.8,DMF,243.6,NVP,258,OLA-HBr,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7781,53,48,0,406,-1,-1,-1,11,1,PlaceHolder,270.6,OLOH,215.3,ethanol,15.8,luminol,476.9,CHCl3,58.2,HEOH,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7782,164,45,0,382,-1,-1,-1,11,1,PlaceHolder,210.2,DBA,182,ODE,437.5,Na-HDS,245.4,ODOH,95.9,HDA-HCl,403.6,Na-CIT,296.2,OCT-HCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7783,118,81,0,4,-1,-1,-1,11,1,PlaceHolder,263.9,tetralin,303.7,DOPA,432.8,HT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7784,28,140,7,236,-1,-1,-1,11,1,PlaceHolder,266.5,ODT,58,LA,60.6,OCT-HBr,18.3,(TMS)3Si,364.2,HMDS,71.3,octane,282.7,TBAB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7785,123,62,0,109,-1,-1,-1,11,1,PlaceHolder,436.6,OLOH,388,MHA,55,OCT-HCl,307.9,NH2OH,189,HAc,215.3,CTAB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7786,184,112,0,495,-1,-1,-1,11,1,PlaceHolder,40,luminol,77,HMDS,389.7,NEt3,240.6,(TMS)3Si,38.4,TFA,185.3,LAA,13.3,TBAC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7787,87,37,0,353,-1,-1,-1,11,1,PlaceHolder,79,NH2OH,314.8,OCT,140.7,TOPO,425.8,OLOH,498.7,Na-HDS,79.3,HMT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7788,199,85,0,197,-1,-1,-1,11,1,PlaceHolder,232.6,GBL,275.4,TPP,169.1,squalane,154.1,TDE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7789,91,11,0,62,-1,-1,-1,11,1,PlaceHolder,232.2,DMF,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7790,125,118,0,177,-1,-1,-1,11,1,PlaceHolder,439.5,HDA,200.3,DOPA,14.9,OLA,132.7,DODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7791,161,177,1,407,-1,-1,-1,11,1,PlaceHolder,301.8,Na-CIT,291.3,HEOH,186.6,BBA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7792,163,26,0,404,-1,-1,-1,11,1,PlaceHolder,30,NH4Ac,378.2,LC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7793,105,195,9,387,-1,-1,-1,11,1,PlaceHolder,233.9,NH3-H2O,23.5,HS,285.8,HAc,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7794,93,139,4,459,-1,-1,-1,11,1,PlaceHolder,376.6,EG,23.8,TDOH,387.8,CTAB,448.5,BA,290.1,TOP,232.6,HDAC,499.6,HDA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7795,158,105,0,317,-1,-1,-1,11,1,PlaceHolder,428.9,HMT,470.6,DDOACl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7796,119,162,8,429,-1,-1,-1,11,1,PlaceHolder,59.2,LA,42.7,HDA,426,DDE,451.2,OCT,253.3,TDOL,419.4,squalane,247.6,tetralin,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7797,24,134,10,317,-1,-1,-1,11,1,PlaceHolder,200.1,TDOL,230.6,TDOH,401.6,PVP,129.1,CH2Cl2,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7798,179,79,0,415,-1,-1,-1,11,1,PlaceHolder,47.1,OCT,287,DDL,327.8,decyne,125,HEOH,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7799,0,16,10,122,-1,-1,-1,11,1,PlaceHolder,56.1,DPP,422.6,DBE,224.5,HDT,45.8,TBOH,128.6,ODA,318.8,HEOH,74.7,CTAC,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7800,197,87,0,230,-1,-1,-1,11,1,PlaceHolder,63.6,tetralin,130.3,OCT-HCl,422.6,OLOH,212.7,EG,42.7,BuMgCl,267.5,OLA-HBr,289.5,DODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7801,31,186,15,390,-1,-1,-1,11,1,PlaceHolder,417.1,DDL,378.3,BuMgCl,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7802,186,66,0,483,-1,-1,-1,11,1,PlaceHolder,310.4,HLAM,91.7,TCB,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7803,3,86,15,222,-1,-1,-1,11,1,PlaceHolder,354,LA,241.3,SDS,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7804,14,160,17,296,-1,-1,-1,11,1,PlaceHolder,458.3,NA_,105.8,HDA-HI,31.2,DPE,482.9,MA,105,TEG,61.8,OLOH,154.7,UDE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7805,197,158,0,112,-1,-1,-1,11,1,PlaceHolder,406.6,BLAM,266.2,ELA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7806,70,195,12,235,-1,-1,-1,11,1,PlaceHolder,65.6,PD,2.4,GLU,299.5,ODT,144.2,HYD,178.4,NLA,183.7,OA,104,ODA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7807,155,174,10,214,-1,-1,-1,11,1,PlaceHolder,484,t-DT,270.5,TPP,141.6,toluene,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7808,48,139,4,178,-1,-1,-1,11,1,PlaceHolder,245,NH3-H2O,171,ODT,140.7,DBE,310.8,TCB,339.2,EG,84.1,AMIP,69.8,DCE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7809,79,110,11,286,-1,-1,-1,11,1,PlaceHolder,147.2,NVP,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7810,11,130,14,249,-1,-1,-1,11,1,PlaceHolder,56.6,UDE,459.1,decyne,470.6,DOA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7811,128,10,0,270,-1,-1,-1,11,1,PlaceHolder,492.8,DPE,415.5,BEA,204.1,HA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7812,28,185,20,482,-1,-1,-1,11,1,PlaceHolder,281,DMF,492.2,BuMgCl,146.5,HMDS,405,HDA-HI,350.5,BEA,188.6,TA,171.9,toluene,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7813,158,120,0,496,-1,-1,-1,11,1,PlaceHolder,83.2,DPE,188.1,CTAB,336,HA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7814,198,191,0,406,-1,-1,-1,11,1,PlaceHolder,30.7,Na-HDS,77.3,Na-CIT,183.9,AMNP,147.6,HMT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7815,44,174,2,290,-1,-1,-1,11,1,PlaceHolder,161.6,GLU,250.2,OPA,137.3,fructose,346.1,HDAC,316.9,AMIP,274.8,NH2OH,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7816,190,20,0,113,-1,-1,-1,11,1,PlaceHolder,157.5,UDE,46,NH3-H2O,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7817,119,25,0,336,-1,-1,-1,11,1,PlaceHolder,201.1,HDE,357.4,PEG,47.1,CYPHOS104,346.1,hexane,94.4,DIEA,361.5,ESE,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7818,47,42,0,191,-1,-1,-1,11,1,PlaceHolder,165.3,TOA,101.4,OLOH,475.9,HMT,317.4,OCTA,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7819,104,171,19,18,-1,-1,-1,11,1,PlaceHolder,190.8,TBT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7820,128,175,18,155,-1,-1,-1,11,1,PlaceHolder,95.6,HPA,320.7,OCT-HBr,353.7,DA,356.3,DT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7821,183,110,0,500,-1,-1,-1,11,1,PlaceHolder,3.4,HLAM,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7822,22,21,0,191,-1,-1,-1,11,1,PlaceHolder,305.9,N-DPT,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7823,108,108,0,139,-1,-1,-1,11,1,PlaceHolder,75.2,CHCl3,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7824,111,15,0,430,-1,-1,-1,11,1,PlaceHolder,137.6,TBPY,110.3,DDL,288.7,CH2Cl2,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
7825,53,72,7,249,-1,-1,-1,11,1,PlaceHolder,134.5,DIP,13,DPE,403.2,OT,314.8,NMP,269.5,AMIP,497.2,PA,127.8,fructose,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder,0,PlaceHolder
